duration,retry_count,status,error_type,message
371.13,1,warning,upstream_dependency,HTTP 503 from upstream service during extract for raw.customers; circuit breaker open; retry=1
306.58,4,timeout,data_quality,DQ rule violation in inventory_sync: negative amount detected in fact_orders; bad_rows=5533 | attempt=5 hostname=worker-7 memory_mb=13159
175.05,2,timeout,permission,403 Forbidden from object store during crm_delta_merge; check IAM policy for table=inventory_snapshot
176.73,1,success,none,task=clickstream_spark_job.load target=stg.payments status=OK run_id=job_38807_4f6fb6 committed partitions=47 at 2026-04-14T01:08:00Z
100.75,4,degraded,missing_file,Input path not found s3://lake/crm_delta_merge/dt=2026-04-25/part-000.snappy.parquet; job_id=job_75621_d54018
144.19,2,failed,data_quality,DQ rule violation in daily_orders_ingest: negative amount detected in crm.leads; bad_rows=7318
38.28,0,success,none,"dbt model stg_events_clickstream finished: PASS, freshness within SLA, invocation_id=job_18691_4a5dac"
1141.22,5,success,permission,AccessDeniedException: role etl_runner cannot write to analytics.session_rollup; job_id=job_92842_3b3b27 request_id=62df1b6a
530.19,0,failed,dbt_error,dbt run failed on model crm_leads: Compilation Error near line 80; invocation_id=job_73051_246258
3589.63,0,error,permission,permission denied for schema analytics while executing INSERT into dim_user; user=svc_etl
312.82,0,success,none,"dbt model raw_customers finished: PASS, freshness within SLA, invocation_id=job_50444_8b14ff | attempt=1 hostname=worker-2 memory_mb=19608"
584.51,2,success,none,"dbt model analytics_session_rollup finished: PASS, freshness within SLA, invocation_id=job_65882_a8abf5"
438.53,0,timeout,permission,AccessDeniedException: role etl_runner cannot write to warehouse.shipments; job_id=job_67564_c3b227 request_id=fd07f508
456.38,2,failed,schema_mismatch,"dbt contract error in model crm_leads: missing column updated_at, extra column legacy_code"
60.0,1,success,N/A,Dagster DAG zipcode_metrics_refresh completed successfully for table fact_orders; rows=1257749 duration=60.0s job_id=job_19411_31dda5 ts=2026-04-10T03:36:00Z
160.71,5,degraded,dbt_error,Database Error in model stg_payments: relation source_customers does not exist
137.0,3,error,timeout,Prefect task payment_recon exceeded execution_timeout after 137.0s; last heartbeat lost; job_id=job_38859_bdcd53 table=stg.payments ts=2026-04-19T19:48:51Z
517.13,0,success,none,task=billing_export_load.load target=mart.revenue_daily status=OK run_id=job_66922_5e56f6 committed partitions=36 at 2026-04-05T13:43:20Z
487.86,0,degraded,upstream_dependency,HTTP 503 from upstream service during extract for raw.orders; circuit breaker open; retry=0
226.3,0,success,none,task=customer_dim_build.load target=warehouse.shipments status=OK run_id=job_99998_e984f8 committed partitions=8 at 2026-04-19T07:12:28Z | attempt=1 hostname=worker-11 memory_mb=9864
2106.15,0,error,permission,permission denied for schema analytics while executing INSERT into warehouse.shipments; user=svc_etl | attempt=1 hostname=worker-20 memory_mb=22512
335.53,2,success,none,"dbt model stg_payments finished: PASS, freshness within SLA, invocation_id=job_96054_f74c64"
5.05,0,success,none,Glue DAG billing_export_load completed successfully for table fact_orders; rows=2469784 duration=5.05s job_id=job_14806_47a1f4 ts=2026-04-03T09:19:26Z
3089.47,0,error,timeout,SLA miss: upstream batch still running after 3089.47s for customer_dim_build; marked timeout job_id=job_90471_40d133
180.74,0,success,none,task=payment_recon.load target=mart.revenue_daily status=OK run_id=job_62393_897f6b committed partitions=1 at 2026-04-26T10:50:52Z
387.63,0,success,none,dbt DAG crm_delta_merge completed successfully for table crm.leads; rows=744835 duration=387.63s job_id=job_56689_9f6a8a ts=2026-04-25T03:21:13Z
301.7,0,success,none,task=daily_orders_ingest.load target=stg_events.clickstream status=OK run_id=job_45117_e551c9 committed partitions=17 at 2026-04-28T14:53:29Z
94.99,2,error,none,"dbt model analytics_session_rollup finished: PASS, freshness within SLA, invocation_id=job_91958_873e64"
831.49,0,timeout,permission,AccessDeniedException: role etl_runner cannot write to stg_events.clickstream; job_id=job_23304_8eb00a request_id=ddc2df6e
164.4,0,failed,unknown,Glue DAG dbt_marts_run completed successfully for table raw.customers; rows=1356160 duration=164.4s job_id=job_35750_7a1458 ts=2026-04-10T16:05:36Z
495.09,0,success,none,Prefect DAG customer_dim_build completed successfully for table analytics.session_rollup; rows=2378908 duration=495.09s job_id=job_24396_4e5bb3 ts=2026-04-14T13:57:15Z | attempt=1 hostname=worker-13 memory_mb=4032
452.26,0,timeout,dbt_error,dbt test failed: accepted_values on raw.customers.status returned 28 failures | attempt=1 hostname=worker-3 memory_mb=14738
4.96,1,success,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_16233_929164 | attempt=2 hostname=worker-10 memory_mb=5243"
538.49,6,failed,dbt_error,dbt test failed: accepted_values on stg_events.clickstream.status returned 408 failures
3050.74,6,warning,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_10564_b5669b"
8.76,4,success,none,task=crm_delta_merge.load target=raw.orders status=OK run_id=job_90565_85e511 committed partitions=19 at 2026-04-22T13:47:49Z
239.42,0,error,data_quality,DQ rule violation in payment_recon: negative amount detected in dim_user; bad_rows=9565
300.59,1,success,timeout,Spark executor heartbeat timeout while writing analytics.session_rollup; stage=84 retry=1; java.net.SocketTimeoutException: Read timed out
17.98,2,success,none,dbt DAG billing_export_load completed successfully for table billing.invoices; rows=430446 duration=17.98s job_id=job_44167_699dc6 ts=2026-04-23T18:38:22Z
1020.02,0,failed,missing_file,Input path not found s3://lake/payment_recon/dt=2026-04-01/part-000.snappy.parquet; job_id=job_82884_ada6a5
4.45,1,success,none,Spark DAG clickstream_spark_job completed successfully for table dim_user; rows=550590 duration=4.45s job_id=job_68064_ae329f ts=2026-04-06T23:24:56Z | attempt=2 hostname=worker-18 memory_mb=1075
191.25,1,success,none,task=fraud_features_etl.load target=stg.payments status=OK run_id=job_95955_ae2831 committed partitions=19 at 2026-04-16T20:13:52Z
1405.93,0,success,timeout,SLA miss: upstream batch still running after 1405.93s for zipcode_metrics_refresh; marked timeout job_id=job_68278_64bced
5.17,4,failed,upstream_dependency,HTTP 503 from upstream service during extract for billing.invoices; circuit breaker open; retry=4
386.49,0,success,none,"dbt model stg_events_clickstream finished: PASS, freshness within SLA, invocation_id=job_62228_00d636"
302.28,0,success,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_17619_cc9992"
145.01,0,success,none,"dbt model analytics_session_rollup finished: PASS, freshness within SLA, invocation_id=job_78860_926ad1"
182.41,0,error,schema_mismatch,Schema validation failed for fact_orders: expected column customer_id INT but found STRING; job_id=job_37514_da310b ts=2026-04-27T00:10:49Z
301.3,0,success,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_17619_cc9992"
182.11,2,success,none,"dbt model warehouse_shipments finished: PASS, freshness within SLA, invocation_id=job_40714_9edb63"
1370.23,0,success,none,"dbt model fact_orders finished: PASS, freshness within SLA, invocation_id=job_55167_876c71 | attempt=1 hostname=worker-24 memory_mb=20990"
132.74,2,failed,timeout,dbt task billing_export_load exceeded execution_timeout after 132.74s; last heartbeat lost; job_id=job_53948_1ed97f table=inventory_snapshot ts=2026-04-05T07:13:27Z
1960.67,1,failed,schema_mismatch,"dbt contract error in model stg_events_clickstream: missing column updated_at, extra column legacy_code"
56.87,5,success,none,dbt DAG fraud_features_etl completed successfully for table stg_events.clickstream; rows=127309 duration=56.87s job_id=job_15405_c178f1 ts=2026-04-25T10:00:17Z
476.5,0,success,timeout,SLA miss: upstream batch still running after 476.5s for zipcode_metrics_refresh; marked timeout job_id=job_63835_998423
110.42,4,failed,missing_file,Input path not found s3://lake/billing_export_load/dt=2026-04-23/part-000.snappy.parquet; job_id=job_68629_f5e566
352.56,4,degraded,none,task=daily_orders_ingest.load target=warehouse.shipments status=OK run_id=job_55205_be4721 committed partitions=24 at 2026-04-24T20:39:08Z
1068.18,0,error,upstream_dependency,Upstream dependency kafka_orders delayed; skipping dbt_marts_run for crm.leads; job_id=job_18392_bc97bf
185.92,3,success,none,task=billing_export_load.load target=stg.payments status=OK run_id=job_81190_5db2af committed partitions=44 at 2026-04-25T07:44:14Z | attempt=4 hostname=worker-11 memory_mb=21487
231.73,0,success,none,task=daily_orders_ingest.load target=crm.leads status=OK run_id=job_34614_fa21ed committed partitions=37 at 2026-04-20T13:27:23Z
313.1,1,success,none,"dbt model warehouse_shipments finished: PASS, freshness within SLA, invocation_id=job_43460_1ceeef"
6.65,3,success,none,"dbt model fact_orders finished: PASS, freshness within SLA, invocation_id=job_24416_516911 | attempt=4 hostname=worker-3 memory_mb=4008"
507.38,1,success,data_quality,DQ rule violation in fraud_features_etl: negative amount detected in crm.leads; bad_rows=3398
465.72,0,success,none,Glue DAG payment_recon completed successfully for table mart.revenue_daily; rows=2021641 duration=465.72s job_id=job_62452_7fa59c ts=2026-04-04T17:02:38Z | attempt=1 hostname=worker-7 memory_mb=723
375.89,4,failed,permission,403 Forbidden from object store during dbt_marts_run; check IAM policy for table=stg_events.clickstream
1100.75,2,failed,data_quality,"Great Expectations checkpoint failed for inventory_snapshot: null_rate=0.54, duplicate_keys=12797 job_id=job_25198_804442 | attempt=3 hostname=worker-5 memory_mb=23984"
11.34,0,success,none,task=crm_delta_merge.load target=warehouse.shipments status=OK run_id=job_22312_282bbd committed partitions=38 at 2026-04-27T15:33:13Z | attempt=1 hostname=worker-20 memory_mb=24217
104.12,3,success,none,Prefect DAG payment_recon completed successfully for table mart.revenue_daily; rows=840160 duration=104.12s job_id=job_59789_545c76 ts=2026-04-12T07:08:46Z
95.44,5,error,data_quality,"row_count anomaly for raw.orders: expected 100k-130k, observed 23519; quarantined batch"
67.22,0,success,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_71865_0001e2"
112.37,1,success,none,Spark DAG payment_recon completed successfully for table analytics.session_rollup; rows=2290607 duration=112.37s job_id=job_10342_a948e4 ts=2026-04-02T23:57:02Z
3565.06,1,failed,none,Glue DAG clickstream_spark_job completed successfully for table fact_orders; rows=375089 duration=3565.06s job_id=job_88416_abf93f ts=2026-04-27T07:18:35Z
4809.32,5,warning,none,"dbt model raw_customers finished: PASS, freshness within SLA, invocation_id=job_88661_e03d1f | attempt=6 hostname=worker-3 memory_mb=5110"
347.92,2,error,schem_mismatch,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_60905_ca8473"
2174.71,6,timeout,timeout,Prefect task inventory_sync exceeded execution_timeout after 2174.71s; last heartbeat lost; job_id=job_13772_0ff36d table=warehouse.shipments ts=2026-04-04T14:45:54Z
109.46,3,success,none,task=zipcode_metrics_refresh.load target=stg.payments status=OK run_id=job_34127_a82d85 committed partitions=1 at 2026-04-14T16:09:36Z
288.61,6,error,schema_mismatch,"dbt contract error in model inventory_snapshot: missing column updated_at, extra column legacy_code"
5899.38,2,degraded,timeout,Spark executor heartbeat timeout while writing inventory_snapshot; stage=49 retry=2; java.net.SocketTimeoutException: Read timed out
129.76,0,success,none,Spark DAG payment_recon completed successfully for table warehouse.shipments; rows=151615 duration=129.76s job_id=job_93049_7f5a71 ts=2026-04-21T18:27:56Z
779.77,0,degradedd,timeout,Spark executor heartbeat timeout while writing mart.revenue_daily; stage=49 retry=0; java.net.SocketTimeoutException: Read timed out
543.38,2,success,upstream_dependency,External dependency not ready: watermark behind by 307 minutes for pipeline=dbt_marts_run
588.25,4,success,data_quality,"row_count anomaly for billing.invoices: expected 100k-130k, observed 5212; quarantined batch"
469.74,3,error,upstream_dependency,Upstream dependency billing_api delayed; skipping daily_orders_ingest for dim_user; job_id=job_14178_436694
3508.48,0,failed,none,task=daily_orders_ingest.load target=billing.invoices status=OK run_id=job_65274_c8deaa committed partitions=44 at 2026-04-18T12:47:07Z
2851.79,2,timeout,upstream_dependency,Upstream dependency vendor_sftp delayed; skipping clickstream_spark_job for dim_user; job_id=job_23181_e0e81b
61.94,1,success,none,task=daily_orders_ingest.load target=fact_orders status=OK run_id=job_92026_99e5f4 committed partitions=43 at 2026-04-08T11:48:10Z
65.82,0,success,none,"dbt model inventory_snapshot finished: PASS, freshness within SLA, invocation_id=job_31860_5724b6"
2257.59,3,error,upstream_dependency,Upstream dependency vendor_sftp delayed; skipping crm_delta_merge for fact_orders; job_id=job_95029_f0d781
384.29,0,degraded,permission,403 Forbidden from object store during inventory_sync; check IAM policy for table=mart.revenue_daily
190.01,0,success,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_21082_4e4d6a"
415.91,0,success,upstream_dependency,Upstream dependency billing_api delayed; skipping fraud_features_etl for raw.orders; job_id=job_39961_f14c7c
506.69,0,success,none,
1748.31,2,success,none,Spark DAG zipcode_metrics_refresh completed successfully for table stg.payments; rows=199410 duration=1748.31s job_id=job_75929_6491c0 ts=2026-04-25T14:26:23Z
404.04,0,success,none,Spark DAG daily_orders_ingest completed successfully for table raw.customers; rows=2288039 duration=404.04s job_id=job_23124_7f29d2 ts=2026-04-09T13:39:50Z
255.48,0,success,none,Dagster DAG clickstream_spark_job completed successfully for table raw.orders; rows=2008665 duration=255.48s job_id=job_84100_1a2e72 ts=2026-04-22T03:07:46Z | attempt=1 hostname=worker-1 memory_mb=12098
288.54,1,warning,schema_mismatch,"dbt contract error in model dim_user: missing column updated_at, extra column legacy_code"
265.25,0,success,none,Prefect DAG crm_delta_merge completed successfully for table inventory_snapshot; rows=593013 duration=265.25s job_id=job_99699_99959d ts=2026-04-23T18:14:30Z
496.55,0,success,none,"dbt model warehouse_shipments finished: PASS, freshness within SLA, invocation_id=job_95888_523ddb | attempt=1 hostname=worker-15 memory_mb=14146"
366.56,6,success,none,dbt DAG billing_export_load completed successfully for table warehouse.shipments; rows=1581784 duration=366.56s job_id=job_64481_398581 ts=2026-04-01T09:06:41Z
5.82,6,degraded,data_quality,"Great Expectations checkpoint failed for warehouse.shipments: null_rate=0.22, duplicate_keys=2130 job_id=job_87838_d9c842 | attempt=7 hostname=worker-15 memory_mb=6093"
4471.2,6,error,timeout,Glue task daily_orders_ingest exceeded execution_timeout after 4471.2s; last heartbeat lost; job_id=job_53865_628be8 table=fact_orders ts=2026-04-17T22:18:43Z
334.23,0,failed,permission,permission denied for schema analytics while executing INSERT into crm.leads; user=svc_etl
358.3,0,error,dbt_error,dbt run failed on model crm_leads: Compilation Error near line 112; invocation_id=job_87329_7e6c2b
323.23,0,success,none,"dbt model raw_orders finished: PASS, freshness within SLA, invocation_id=job_88912_c103b0"
227.19,6,warning,none,Glue DAG customer_dim_build completed successfully for table dim_user; rows=280128 duration=227.19s job_id=job_45694_b26f36 ts=2026-04-20T06:42:30Z
201.23,0,success,none,"dbt model fact_orders finished: PASS, freshness within SLA, invocation_id=job_89050_bd394d"
469.19,0,success,none,task=customer_dim_build.load target=analytics.session_rollup status=OK run_id=job_62489_5a176a committed partitions=13 at 2026-04-03T07:30:26Z
2765.53,4,degraded,schema_mismatch,Spark AnalysisException: Cannot resolve column 'event_ts' in input schema for pipeline=billing_export_load table=raw.orders
276.24,3,failed,data_quality,DQ rule violation in customer_dim_build: negative amount detected in raw.customers; bad_rows=8110 | attempt=4 hostname=worker-10 memory_mb=21361
91.85,5,success,dbt_error,dbt test failed: accepted_values on raw.customers.status returned 200 failures
69.33,0,success,none,task=clickstream_spark_job.load target=billing.invoices status=OK run_id=job_98710_56a333 committed partitions=9 at 2026-04-20T08:23:31Z
564.36,1,success,none,task=billing_export_load.load target=fact_orders status=OK run_id=job_43344_74adff committed partitions=19 at 2026-04-17T15:49:31Z
562.53,2,success,none,task=zipcode_metrics_refresh.load target=dim_user status=OK run_id=job_72862_e0ac4f committed partitions=39 at 2026-04-28T00:18:02Z
570.48,0,success,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_90022_6ee14d"
549.5,0,warning,none,task=fraud_features_etl.load target=stg_events.clickstream status=OK run_id=job_68724_4a978b committed partitions=28 at 2026-04-13T17:29:31Z
5798.51,2,warning,permission,AccessDeniedException: role etl_runner cannot write to fact_orders; job_id=job_52947_3ede52 request_id=efe86d3f
576.0,2,success,none,Prefect DAG daily_orders_ingest completed successfully for table dim_user; rows=723302 duration=576.0s job_id=job_41551_dde0bb ts=2026-04-28T17:51:31Z
12.76,0,success,none,Glue DAG payment_recon completed successfully for table raw.customers; rows=874157 duration=12.76s job_id=job_81994_e394fc ts=2026-04-20T12:08:27Z
363.15,0,success,none,task=billing_export_load.load target=crm.leads status=OK run_id=job_42060_fd9167 committed partitions=13 at 2026-04-18T02:37:09Z
265.83,2,warning,none,task=daily_orders_ingest.load target=warehouse.shipments status=OK run_id=job_90511_4f5184 committed partitions=17 at 2026-04-18T22:02:38Z
242.74,0,success,none,"dbt model inventory_snapshot finished: PASS, freshness within SLA, invocation_id=job_44752_5b8f2c"
2988.93,1,warning,data_quality,"Great Expectations checkpoint failed for dim_user: null_rate=0.32, duplicate_keys=11225 job_id=job_41741_7ebc2f"
1926.35,0,success,none,"dbt model warehouse_shipments finished: PASS, freshness within SLA, invocation_id=job_86665_d7736d"
555.14,0,success,none,task=billing_export_load.load target=analytics.session_rollup status=OK run_id=job_73813_a078dc committed partitions=26 at 2026-04-09T16:48:17Z
17.11,0,success,none,Glue DAG payment_recon completed successfully for table warehouse.shipments; rows=2018289 duration=17.11s job_id=job_65418_f79d1f ts=2026-04-28T00:37:53Z
7.35,1,success,none,-
473.11,0,success,none,task=inventory_sync.load target=stg_events.clickstream status=OK run_id=job_80421_9f4c53 committed partitions=31 at 2026-04-22T14:47:32Z
323.43,0,success,upstream_dependency,HTTP 503 from upstream service during extract for analytics.session_rollup; circuit breaker open; retry=0
349.58,0,success,none,task=daily_orders_ingest.load target=warehouse.shipments status=OK run_id=job_17272_c5b2a6 committed partitions=13 at 2026-04-18T02:22:03Z
135.11,5,failed,dbt_error,Database Error in model mart_revenue_daily: relation source_orders does not exist | attempt=6 hostname=worker-15 memory_mb=17971
216.69,3,degraded,data_quality,DQ rule violation in crm_delta_merge: negative amount detected in dim_user; bad_rows=2317
4683.88,0,success,timeout,SLA miss: upstream batch still running after 4683.88s for fraud_features_etl; marked timeout job_id=job_27355_210420
173.53,1,success,none,"dbt model warehouse_shipments finished: PASS, freshness within SLA, invocation_id=job_10508_71c586"
564.48,0,success,none,Spark DAG customer_dim_build completed successfully for table dim_user; rows=2146387 duration=564.48s job_id=job_53866_4d91cf ts=2026-04-23T01:37:38Z
370.09,0,success,none,Airflow DAG zipcode_metrics_refresh completed successfully for table warehouse.shipments; rows=2451330 duration=370.09s job_id=job_43708_82dbec ts=2026-04-21T18:18:06Z
3333.97,2,degraded,none,task=customer_dim_build.load target=stg_events.clickstream status=OK run_id=job_61033_1bfd1b committed partitions=38 at 2026-04-02T15:10:16Z
1369.05,6,failed,permission,AccessDeniedException: role etl_runner cannot write to crm.leads; job_id=job_42229_7604eb request_id=632abdf8
451.58,2,success,upstream_dependency,Upstream dependency vendor_sftp delayed; skipping dbt_marts_run for billing.invoices; job_id=job_77773_b1f157
313.32,0,success,none,task=dbt_marts_run.load target=billing.invoices status=OK run_id=job_65365_a8fc0c committed partitions=40 at 2026-04-14T23:16:13Z
1589.26,2,failed,missing_file,Input path not found s3://lake/zipcode_metrics_refresh/dt=2026-04-15/part-000.snappy.parquet; job_id=job_45984_3d537a
6.01,1,success,none,Dagster DAG customer_dim_build completed successfully for table mart.revenue_daily; rows=33367 duration=6.01s job_id=job_62861_dbcdf7 ts=2026-04-20T15:32:17Z
331.75,1,success,none,dbt DAG zipcode_metrics_refresh completed successfully for table mart.revenue_daily; rows=2180698 duration=331.75s job_id=job_72861_ad8501 ts=2026-04-18T01:46:38Z | attempt=2 hostname=worker-11 memory_mb=7693
5.84,0,success,none,"dbt model fact_orders finished: PASS, freshness within SLA, invocation_id=job_42118_6538ae"
294.45,2,failed,permission,AccessDeniedException: role etl_runner cannot write to analytics.session_rollup; job_id=job_57766_a7fb67 request_id=f4c0b14b
16.48,1,success,none,Spark DAG crm_delta_merge completed successfully for table raw.orders; rows=2117668 duration=16.48s job_id=job_20772_41471d ts=2026-04-19T20:44:07Z
471.66,0,success,none,task=crm_delta_merge.load target=crm.leads status=OK run_id=job_67668_1ed41b committed partitions=3 at 2026-04-12T13:48:27Z
9.15,3,warning,none,Glue DAG crm_delta_merge completed successfully for table raw.orders; rows=2490415 duration=9.15s job_id=job_41587_d1c723 ts=2026-04-04T12:35:21Z
116.18,4,success,none,task=fraud_features_etl.load target=inventory_snapshot status=OK run_id=job_62597_c07fba committed partitions=20 at 2026-04-08T12:28:26Z
364.72,2,success,none,Airflow DAG fraud_features_etl completed successfully for table dim_user; rows=2226848 duration=364.72s job_id=job_95671_18ecb6 ts=2026-04-02T05:39:26Z
587.76,1,success,none,task=clickstream_spark_job.load target=inventory_snapshot status=OK run_id=job_26316_e6a482 committed partitions=34 at 2026-04-23T11:37:36Z | attempt=2 hostname=worker-3 memory_mb=15589
1428.02,2,success,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_74078_0f3560"
155.49,2,success,none,Dagster DAG fraud_features_etl completed successfully for table dim_user; rows=2239748 duration=155.49s job_id=job_63414_d47df4 ts=2026-04-02T16:32:46Z | attempt=3 hostname=worker-7 memory_mb=2056
554.89,0,success,data_quality,"Great Expectations checkpoint failed for warehouse.shipments: null_rate=0.55, duplicate_keys=14971 job_id=job_67885_ff53e8"
2012.63,2,degraded,schema_mismatch,Schema validation failed for mart.revenue_daily: expected column customer_id INT but found STRING; job_id=job_76398_4c3ae6 ts=2026-04-17T14:12:42Z
549.31,4,error,timeout,Glue task inventory_sync exceeded execution_timeout after 549.31s; last heartbeat lost; job_id=job_44616_23dbfb table=fact_orders ts=2026-04-09T13:44:45Z
330.83,1,success,none,Prefect DAG crm_delta_merge completed successfully for table stg_events.clickstream; rows=1172213 duration=330.83s job_id=job_66208_179d3b ts=2026-04-25T03:37:50Z
7.74,2,success,data_quality,DQ rule violation in crm_delta_merge: negative amount detected in mart.revenue_daily; bad_rows=6181
77.13,1,success,missing_file,Input path not found s3://lake/billing_export_load/dt=2026-04-27/part-000.snappy.parquet; job_id=job_39146_a80b9a
6189.55,3,success,upstream_dependency,HTTP 503 from upstream service during extract for analytics.session_rollup; circuit breaker open; retry=3
268.89,0,failed,schema_mismatch,Spark AnalysisException: Cannot resolve column 'event_ts' in input schema for pipeline=payment_recon table=dim_user
1024.05,6,failed,upstream_dependency,HTTP 503 from upstream service during extract for warehouse.shipments; circuit breaker open; retry=6 | attempt=7 hostname=worker-7 memory_mb=12941
367.7,0,success,upstream_dependency,External dependency not ready: watermark behind by 344 minutes for pipeline=customer_dim_build
282.64,2,success,none,Airflow DAG daily_orders_ingest completed successfully for table fact_orders; rows=2462649 duration=282.64s job_id=job_60826_b834af ts=2026-04-10T11:49:05Z
169.46,2,success,none,task=daily_orders_ingest.load target=raw.customers status=OK run_id=job_81151_4b7e8f committed partitions=47 at 2026-04-18T01:34:20Z
2.51,0,success,data_quality,"row_count anomaly for crm.leads: expected 100k-130k, observed 4970; quarantined batch"
324.13,0,success,none,task=daily_orders_ingest.load target=fact_orders status=OK run_id=job_59670_655731 committed partitions=5 at 2026-04-24T21:45:10Z
305.75,1,success,none,Airflow DAG crm_delta_merge completed successfully for table warehouse.shipments; rows=1499922 duration=305.75s job_id=job_97828_c40b2f ts=2026-04-02T15:56:23Z
203.96,0,failed,upstream_dependency,HTTP 503 from upstream service during extract for fact_orders; circuit breaker open; retry=0 | attempt=1 hostname=worker-17 memory_mb=11772
505.42,1,failed,data_quality,DQ rule violation in crm_delta_merge: negative amount detected in billing.invoices; bad_rows=2346
276.28,0,success,none,task=payment_recon.load target=analytics.session_rollup status=OK run_id=job_39974_c768e2 committed partitions=31 at 2026-04-05T06:08:42Z
136.63,1,warning,none,task=billing_export_load.load target=dim_user status=OK run_id=job_85533_14faf5 committed partitions=8 at 2026-04-16T21:01:25Z | attempt=2 hostname=worker-2 memory_mb=6370
398.81,0,success,none,task=crm_delta_merge.load target=warehouse.shipments status=OK run_id=job_49001_e38696 committed partitions=32 at 2026-04-09T02:25:58Z
982.75,4,failed,timeout,SLA miss: upstream batch still running after 982.75s for daily_orders_ingest; marked timeout job_id=job_80065_2e8b75
3278.75,0,failed,timeout,Spark task fraud_features_etl exceeded execution_timeout after 3278.75s; last heartbeat lost; job_id=job_75557_6d2ce9 table=warehouse.shipments ts=2026-04-20T23:05:34Z
437.77,6,warning,none,"dbt model inventory_snapshot finished: PASS, freshness within SLA, invocation_id=job_85412_b5e71f"
6277.83,6,failed,timeout,Spark task payment_recon exceeded execution_timeout after 6277.83s; last heartbeat lost; job_id=job_83569_233933 table=mart.revenue_daily ts=2026-04-27T08:40:24Z
130.57,2,success,none,task=zipcode_metrics_refresh.load target=mart.revenue_daily status=OK run_id=job_78012_4d24b8 committed partitions=22 at 2026-04-20T13:42:14Z
436.78,1,success,none,task=zipcode_metrics_refresh.load target=raw.orders status=OK run_id=job_64912_526d3d committed partitions=19 at 2026-04-16T08:18:11Z
2.4,1,failed,data_quality,"Great Expectations checkpoint failed for inventory_snapshot: null_rate=0.37, duplicate_keys=437 job_id=job_24896_b901b7"
156.78,2,success,none,task=inventory_sync.load target=analytics.session_rollup status=OK run_id=job_64690_f66efd committed partitions=23 at 2026-04-23T17:31:24Z
335.49,2,success,timeout,Spark task dbt_marts_run exceeded execution_timeout after 335.49s; last heartbeat lost; job_id=job_29090_74dbc4 table=analytics.session_rollup ts=2026-04-16T09:04:51Z
129.92,4,success,none,"dbt model analytics_session_rollup finished: PASS, freshness within SLA, invocation_id=job_87002_6d23ec | attempt=5 hostname=worker-8 memory_mb=8581"
14.8,1,failed,permission,AccessDeniedException: role etl_runner cannot write to raw.customers; job_id=job_48419_7cd7e1 request_id=3a69dd85
517.63,0,success,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_16858_bfa796"
3257.78,5,error,permission,403 Forbidden from object store during clickstream_spark_job; check IAM policy for table=dim_user
518.64,3,failed,schema_mismatch,"dbt contract error in model billing_invoices: missing column updated_at, extra column legacy_code"
552.1,2,warning,none,task=zipcode_metrics_refresh.load target=warehouse.shipments status=OK run_id=job_24326_1f822c committed partitions=47 at 2026-04-10T15:12:15Z
429.02,1,success,none,Prefect DAG fraud_features_etl completed successfully for table raw.customers; rows=147654 duration=429.02s job_id=job_56297_9a4175 ts=2026-04-20T01:39:56Z | attempt=2 hostname=worker-5 memory_mb=23925
276.75,1,success,none,"dbt model inventory_snapshot finished: PASS, freshness within SLA, invocation_id=job_65046_968af5"
35.66,0,success,none,Prefect DAG fraud_features_etl completed successfully for table billing.invoices; rows=2061259 duration=35.66s job_id=job_64769_7d02dd ts=2026-04-03T20:25:55Z
577.38,0,success,N/A,task=clickstream_spark_job.load target=stg_events.clickstream status=OK run_id=job_72497_cb0bcf committed partitions=25 at 2026-04-08T00:40:15Z
2754.19,2,failed,timeout,Spark executor heartbeat timeout while writing dim_user; stage=29 retry=2; java.net.SocketTimeoutException: Read timed out | attempt=3 hostname=worker-7 memory_mb=944
2.11,0,failed,dbt_error,Database Error in model stg_payments: relation source_customers does not exist | attempt=1 hostname=worker-20 memory_mb=12884
121.3,4,faild,missing_file,Input path not found s3://lake/daily_orders_ingest/dt=2026-04-15/part-000.snappy.parquet; job_id=job_60101_b210bc
186.94,0,success,none,task=zipcode_metrics_refresh.load target=analytics.session_rollup status=OK run_id=job_86507_03214b committed partitions=9 at 2026-04-26T07:03:08Z
